UUID;Variety Denomination;Variety Denomination Synonym(s) ;UPOV Species Code;Variety Status;EU Variety Status;Variety ID;GMO;Hybrid;Organic;Pollinator;Registration Date;Maintainer N°
244786;Silo;Silo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
244789;Silogold;Silogold;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
244790;Silomais 1000;Silomais 1000;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244791;Silomais sprint;Silomais sprint;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244796;Silotron;Silotron;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/02/2018;1164
244799;Silvano;Silvano;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;166
244800;Silvar;Silvar;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244801;Silvena;Silvena;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
244802;Silverio;Silverio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
244803;Silveris;Silveris;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;
292764;Silvio;Silvio;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;696
244810;Simao;Simao;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;
244812;Simbali;Simbali;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;370
244813;Simeto;Simeto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;20/12/2000;661
244817;Simpatis;Simpatis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;389
244818;Simplon;Simplon;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;183
244821;Sindek;Sindek;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
244822;Single;Single;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;705
244825;Sintesis;Sintesis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2009;1164
244828;Sir;Sir;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244833;Sirio;Sirio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
244835;Siros;Siros;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;166
244836;Sisgreen;Sisgreen;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2008;11
244838;Sisred;Sisred;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;20/02/2001;68
244840;Sistema;Sistema;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;04/10/2010;1326
244841;Sistematico;Sistematico;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;04/11/2015;264
244842;Sisto;Sisto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;166
244843;Siviglia;Siviglia;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;672
244844;Sixti;Sixti;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;345
244847;Sixxtus Duo;Sixxtus Duo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/01/2013;1125
244848;Skagerak;Skagerak;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;272
244852;Skidi;Skidi;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;186
244853;Skip;Skip;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
244856;Sky;Sky;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
244859;Smart;Smart;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
244860;Smartboxx;Smartboxx;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/07/2020;1164
244861;Smederevo;Smederevo;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;17/03/2003;601
244862;Smilla;Smilla;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244869;Sniff;Sniff;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;272
244870;Snoupi;Snoupi;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;18/02/2002;345
244871;Snowy;Snowy;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;272
244876;Sofora;Sofora;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244886;Solberg;Solberg;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;1125
244888;Soldek;Soldek;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
244894;Solfino;Solfino;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;1164
244897;Soliman;Soliman;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
244912;Soraya;Soraya;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;23/12/2004;370
244915;Soriano;Soriano;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
244916;Sorin;Sorin;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;10/04/2017;110
244917;Soulages;Soulages;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;09/01/2009;1125
244918;Sound;Sound;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;272
244921;Spacex;Spacex;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;469
244922;Spada;Spada;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
244926;Spark;Spark;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;736
244927;Sparkling;Sparkling;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;26/02/2020;000
244928;Spartaco VSM;Spartaco VSM;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/02/2011;000
244931;Spartis;Spartis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
292239;DK537;Spatial;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;31/03/2000;469
244934;Spazio;Spazio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;171
244936;Spectral;Spectral;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;1164
244937;Speculos;Speculos;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;15/02/2013;1125
244939;Spencer;Spencer;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
244945;Spina;Spina;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;1011
244949;Spirea;Spirea;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244951;Spitzberg;Spitzberg;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;17/12/1999;373
244956;Spluga;Spluga;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;1011
244957;Sponcio;Sponcio;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;17/11/2017;1633
244963;Sprint;Sprint;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
244965;Spunto;Spunto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
244966;Spur;Spur;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
244967;Spyci CS;Spyci CS;ZEAAA_MAY_GMA;Registered;No;;N;;;;12/01/2015;345
244969;Squadra;Squadra;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;370
292992;Staccato;Staccato;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
292993;Stalone;Stalone;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;31/03/2000;696
244981;Stamp;Stamp;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;1764
244982;Stan;Stan;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
244984;Stanislax;Stanislax;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;22/12/2020;000
244991;Stardek;Stardek;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
244993;Stardust;Stardust;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;370
244994;Starfox;Starfox;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/01/2018;370
244995;Starix;Starix;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
244996;Starki CS;Starki CS;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;345
244998;Starof;Starof;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/12/2018;000
244999;Starter;Starter;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
245002;Starwax;Starwax;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245005;Stefan;Stefan;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;166
245006;Stefania;Stefania;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;681
245010;Stella;Stella;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
245011;Stellor;Stellor;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245017;Stephy;Stephy;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245023;Steve;Steve;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
245025;Stiff;Stiff;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;370
245027;Stimul;Stimul;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;1125
245028;Sting;Sting;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245031;Stivi CS;Stivi CS;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;09/01/2009;345
245037;Strategic;Strategic;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/01/2007;1164
245038;Stratos;Stratos;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;95
245040;Stresa;Stresa;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
245041;Strike;Strike;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;571
245042;Stroke;Stroke;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;272
245044;Strombi;Strombi;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;345
245047;Struana;Struana;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2017;272
245049;Studio;Studio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
245050;Stuka;Stuka;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
245054;Suania;Suania;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;13/06/2011;1284
245060;Subaru;Subaru;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;000
245064;Sublime;Sublime;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/03/2021;1833
245073;Sudorus;Sudorus;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/06/2019;1164
245076;Suentra;Suentra;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/03/2021;1833
245077;Suerto;Suerto;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;30/04/2005;1164
245079;Sufesta;Sufesta;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/03/2021;1833
245086;Sulivan;Sulivan;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/12/2003;370
245089;Sultan;Sultan;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;688
245091;Sulza;Sulza;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
245094;Sumator;Sumator;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/02/2011;1326
245097;Sumbra;;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;07/02/2011;1326
245108;Sundi CS;Sundi CS;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;02/02/2006;345
245116;Sunsis;Sunsis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;14/01/2014;110
245119;Sunter;Sunter;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2008;1164
245122;Superis;Superis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;389
245128;Surco;Surco;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;04/10/2010;1326
245132;Surf;Surf;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245135;Surista;Surista;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;17/08/2022;1833
245140;Surriento;Surriento;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/03/2021;1833
245141;Surround;Surround;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/03/2021;1833
245157;Svetlana;Svetlana;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;370
245158;Swan (w);Swan (w);ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;736
245159;Swing;Swing;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;571
245164;Sylvanis;Sylvanis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;389
245167;Synergis;Synergis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;25/11/2003;468
245168;Syngapur;Syngapur;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2019;000
245169;Synopsis;Synopsis;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;469
245223;TR208;TR208;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;29/10/2009;743
245224;TR614;TR614;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;16/02/2004;743
245226;Tabarly;Tabarly;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/01/2014;1125
245228;Tabora;Tabora;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
245229;Tabulus;Tabulus;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;08/02/2017;272
245230;Tacca;Tacca;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2003;1164
245232;Tacki CS;Tacki CS;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;20/02/2008;345
245234;Tactic;Tactic;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;07/02/2011;370
292859;Tahiti;Tahiti;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;1171
245238;Taidek;Taidek;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245240;Taipei;Taipei;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;336
245243;Talabor;Talabor;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/06/2021;000
245244;Talantis;Talantis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;31/03/2000;
245250;Talentro;Talentro;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/01/2016;1172
245255;Talonis;Talonis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;389
245259;Tamigi;Tamigi;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245261;Tampico;Tampico;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;426
245263;Tana;Tana;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
245264;Tandem;Tandem;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
245266;Tandori CS;Tandori CS;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/01/2016;345
245275;Tarent;Tarent;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245276;Tarentino;Tarentino;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/05/2014;1125
245278;Tarim;Tarim;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
292240;Tarragona;Tarragona;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;19/01/2007;336
245285;Tasmania;Tasmania;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;350
245288;Tasso;Tasso;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245290;Tattoo;Tattoo;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;26/02/2021;264
245293;Tauste;Tauste;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/01/2007;336
245294;Tavascan;Tavascan;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2010;336
245304;Teatral;Teatral;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;06/12/2016;000
245305;Teatro;Teatro;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;370
245307;Tecnic;Tecnic;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245308;Tecno;Tecno;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
245311;Telemac;Telemac;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;423
245312;Telesto;Telesto;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;345
245315;Tellus;Tellus;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;153
245316;Teloro;Teloro;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
245317;Tema;Tema;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;183
245319;Tempest;Tempest;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245323;Tempra;Tempra;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;793
245324;Temuco;Temuco;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2015;336
245329;Tenor;Tenor;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
245330;Teo;Teo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245332;Teofila;Teofila;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;370
245333;Teorem;Teorem;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;15/01/2019;426
245335;Teosoro;Teosoro;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/01/2016;426
245336;Tequila;Tequila;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;22/03/2007;1273
245337;Teradata;Teradata;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2019;000
245341;Tergas;Tergas;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;11/01/2016;1164
245343;Terry;Terry;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
245345;Tetraxx;Tetraxx;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;15/02/2013;1125
245346;Tetuan;Tetuan;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2010;336
245347;Tevere;Tevere;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;661
245348;Tex;Tex;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;;654
245349;Texano;Texano;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;720
245350;Texas;Texas;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;677
245352;Texeira;Texeira;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;426
245361;Tezzano;Tezzano;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;161
245362;Thalexx;Thalexx;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;19/01/2007;1125
245365;Thanos;Thanos;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;345
245366;Thebes;Thebes;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;153
245369;Theta;Theta;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;178
245372;Thorsen;Thorsen;ZEAAA_MAY_GMA;Registered;No;;N;;;;10/06/2017;1164
245378;Tiara 235;Tiara 235;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;22/03/2007;1273
245379;Tiara 260;Tiara 260;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245382;Tiberius;Tiberius;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;254
245383;Tibet;Tibet;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;186
245386;Tiesto;Tiesto;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;16/01/2020;370
245388;Tifanix;Tifanix;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245390;Tiflis;Tiflis;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245392;Tiger;Tiger;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;17/12/1999;
245393;Tigri;Tigri;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;661
245395;Tikal;Tikal;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;27/03/2002;
245398;Tilsit;Tilsit;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;24/04/2001;350
245401;Tinos;Tinos;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245402;Tinta;Tinta;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
245403;Tintoretto;Tintoretto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;743
245404;Tionexx;Tionexx;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;08/06/2010;1125
245405;Tiosa;Tiosa;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;426
245407;Tirana;Tirana;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245409;Tirolia;Tirolia;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;31/03/2000;389
245410;Tirso;Tirso;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245412;Titano;Titano;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;09/01/2001;186
245416;Tiver;Tiver;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;151
245419;Tixxus Duo;Tixxus Duo;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;20/02/2008;1125
245424;Tobiaxx;Tobiaxx;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/02/2011;1125
245425;Todd;Todd;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
245432;Toltec;Toltec;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245434;Tomas;Tomas;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245437;Tomcat;Tomcat;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245438;Tommy;Tommy;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
245439;Tonachi;Tonachi;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/02/2002;469
245441;Tonale;Tonale;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;07/10/2004;183
245442;Tondern;Tondern;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245445;Tonic;Tonic;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;
245447;Tonifi CS;Tonifi CS;ZEAAA_MAY_GMA;Registered;No;;N;;;;12/01/2017;345
245451;Tonnefor;Tonnefor;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;08/06/2010;417
245452;Tony;Tony;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
245453;Topeca;Topeca;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;09/04/2004;1299
245456;Topkapi;Topkapi;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;000
245457;Topola;Topola;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;17/03/2003;601
245473;Toscanis;Toscanis;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;389
245480;Toulal;Toulal;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;345
245481;Toulon;Toulon;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245483;Tourer;Tourer;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/03/2018;1164
245486;Tower;Tower;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;696
245489;Traci CS;Traci CS;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;12/01/2010;345
245492;Traduxio;Traduxio;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/02/2021;000
245497;Trampas;Trampas;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;95
245501;Transistor;Transistor;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;272
245503;Trebbia;Trebbia;ZEAAA_MAY_GMA;Registered;No;;N;;;;;661
245507;Trevor;Trevor;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;654
245511;Triana;Triana;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;681
245515;Tricer;Tricer;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
245516;Trichiana;Trichiana;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;31/03/2000;1011
245523;Triniti;Triniti;ZEAAA_MAY_GMA;Registered;No;;N;;;;11/06/2015;000
245530;Tritone VSM;Tritone VSM;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/03/2018;000
245535;Troia;Troia;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;12/01/2010;336
245538;Tropea;Tropea;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;
245544;Trumpf;Trumpf;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;254
245549;Tucson;Tucson;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;23/12/2004;1164
245550;Tulip;Tulip;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;31/03/2000;696
245551;Tullio;Tullio;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;178
292243;Tulsa;Tulsa;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2022;1164
245554;Tumaco;Tumaco;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;161
245555;Tundra;Tundra;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;423
245557;Tuono;Tuono;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;19/01/2007;426
245558;Tuotati;Tuotati;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;16/06/2014;
245562;Turbodek;Turbodek;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;18/12/2002;469
245576;Turenne;Turenne;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;18/01/2018;000
245577;Turin;Turin;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245580;Tutto;Tutto;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;;370
245585;Tweetor;Tweetor;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/09/2017;000
245589;Twist;Twist;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;370
245591;Tycoon;Tycoon;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;09/01/2009;1125
245592;Typhal;Typhal;ZEAAA_MAY_GMA;Surrendered;Yes;;N;;;;02/02/2006;272
245594;Tyrexx;Tyrexx;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;02/02/2006;1125
245605;Ulis;Ulis;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;;712
245608;Ulm;Ulm;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;25/01/2021;1764
245622;Unixx Duo;Unixx Duo;ZEAAA_MAY_GMA;Surrendered;No;;N;;;;20/02/2008;1125
245625;Urano VSM;Urano VSM;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;05/03/2018;000
245627;Urbanix;Urbanix;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;07/09/2017;000
245629;Ushuaia;Ushuaia;ZEAAA_MAY_GMA;Registered;Yes;;N;;;;12/01/2010;426
